0,1,2,3,4,5,6,7,8,9,batch_number,image_indices
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0,10252
0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16089
4.0,0.0,2.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41021
0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28377
7.0,0.0,0.0,0.0,1.0,0.0,0.0,504.0,0.0,0.0,0,16706
0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0,14981
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0,3430
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0,36064
0.0,0.0,26.0,363.0,4.0,38.0,75.0,0.0,2.0,4.0,0,45989
0.0,0.0,0.0,420.0,0.0,0.0,92.0,0.0,0.0,0.0,0,22456
0.0,0.0,32.0,62.0,0.0,409.0,0.0,9.0,0.0,0.0,0,22893
0.0,0.0,511.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6305
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0,31732
0.0,0.0,0.0,506.0,0.0,6.0,0.0,0.0,0.0,0.0,0,46414
0.0,0.0,10.0,0.0,499.0,0.0,3.0,0.0,0.0,0.0,0,40121
0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23198
0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0,24025
0.0,1.0,1.0,48.0,0.0,0.0,461.0,0.0,0.0,1.0,0,47361
0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0,25170
1.0,0.0,499.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0,21446
0.0,0.0,0.0,0.0,508.0,1.0,1.0,2.0,0.0,0.0,0,35522
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0,28229
511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2613
0.0,0.0,0.0,0.0,0.0,1.0,0.0,511.0,0.0,0.0,0,2244
0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23396
0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0,35815
0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0,49814
2.0,0.0,0.0,69.0,0.0,3.0,433.0,0.0,5.0,0.0,0,37206
0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0,7564
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11022
510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,9945
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14210
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0,44022
0.0,0.0,1.0,93.0,0.0,405.0,13.0,0.0,0.0,0.0,0,1662
0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49989
511.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,49339
0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0,18017
324.0,0.0,186.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,44688
0.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,2.0,0,42802
105.0,0.0,0.0,371.0,17.0,0.0,19.0,0.0,0.0,0.0,0,45789
0.0,0.0,0.0,0.0,1.0,511.0,0.0,0.0,0.0,0.0,0,8671
0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0,20900
0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19153
1.0,0.0,5.0,30.0,25.0,0.0,2.0,449.0,0.0,0.0,0,26858
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0,40175
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0,17187
2.0,0.0,102.0,68.0,308.0,0.0,32.0,0.0,0.0,0.0,0,45901
0.0,2.0,3.0,1.0,1.0,0.0,505.0,0.0,0.0,0.0,0,6003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0,45659
1.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,503.0,0,4842
509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,42183
508.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18803
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,0.0,0,27034
3.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,41336
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0,20787
0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9411
494.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20097
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0,15141
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33258
1.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,0.0,0.0,0,36412
0.0,0.0,0.0,0.0,507.0,0.0,3.0,1.0,0.0,1.0,0,11878
511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,46159
0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0,45720
1.0,0.0,0.0,0.0,0.0,0.0,509.0,0.0,0.0,2.0,0,24298
0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0,30906
0.0,0.0,0.0,4.0,0.0,0.0,0.0,508.0,0.0,0.0,0,34904
0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0,8845
0.0,0.0,0.0,2.0,0.0,1.0,0.0,509.0,0.0,0.0,0,47170
0.0,0.0,9.0,4.0,3.0,43.0,442.0,0.0,11.0,0.0,0,30100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0,47747
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0,22635
0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7884
0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29096
0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46598
4.0,0.0,0.0,504.0,1.0,2.0,0.0,1.0,0.0,0.0,0,17836
1.0,0.0,4.0,4.0,488.0,0.0,1.0,10.0,0.0,4.0,0,48634
0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13994
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0,13731
0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9232
511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,39907
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0,11599
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,0,21129
0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,0,47148
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7972
0.0,0.0,0.0,16.0,481.0,0.0,13.0,1.0,0.0,1.0,0,39576
0.0,0.0,0.0,510.0,0.0,2.0,0.0,0.0,0.0,0.0,0,24598
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47456
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0,31846
0.0,0.0,0.0,13.0,10.0,470.0,19.0,0.0,0.0,0.0,0,10670
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0,10962
0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0,39629
5.0,0.0,507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30894
0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0,5085
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0,21555
0.0,0.0,0.0,494.0,0.0,11.0,3.0,4.0,0.0,0.0,0,46512
0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0,18091
0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21418
0.0,0.0,47.0,11.0,0.0,0.0,454.0,0.0,0.0,0.0,0,2697
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0,12279
0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0,19834
0.0,0.0,0.0,0.0,1.0,0.0,0.0,511.0,0.0,0.0,0,38249
0.0,0.0,2.0,146.0,1.0,359.0,4.0,0.0,0.0,0.0,0,11201
0.0,0.0,1.0,0.0,3.0,0.0,508.0,0.0,0.0,0.0,0,9554
0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19450
0.0,0.0,2.0,332.0,0.0,172.0,0.0,6.0,0.0,0.0,0,42924
1.0,0.0,0.0,509.0,1.0,0.0,1.0,0.0,0.0,0.0,0,37906
0.0,0.0,0.0,508.0,0.0,4.0,0.0,0.0,0.0,0.0,0,9343
472.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,35.0,0.0,0,6512
0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,508.0,0,28259
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,0.0,0,4539
0.0,0.0,0.0,7.0,3.0,0.0,366.0,0.0,0.0,136.0,0,15726
33.0,0.0,2.0,6.0,0.0,0.0,0.0,471.0,0.0,0.0,0,28853
0.0,497.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0,36537
0.0,0.0,7.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49791
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,4.0,0,23497
384.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12703
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0,30215
0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0,26887
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45763
0.0,0.0,7.0,29.0,0.0,4.0,471.0,1.0,0.0,0.0,0,23945
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0,32506
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0,28390
0.0,0.0,0.0,0.0,270.0,0.0,0.0,242.0,0.0,0.0,0,22901
0.0,6.0,3.0,0.0,0.0,0.0,503.0,0.0,0.0,0.0,0,21497
0.0,0.0,1.0,0.0,511.0,0.0,0.0,0.0,0.0,0.0,0,11945
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,0,45871
79.0,11.0,52.0,104.0,124.0,106.0,1.0,14.0,20.0,1.0,0,44942
0.0,0.0,0.0,3.0,4.0,505.0,0.0,0.0,0.0,0.0,0,29549
0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,0,322
0.0,37.0,3.0,469.0,0.0,0.0,2.0,0.0,0.0,1.0,0,2279
0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0,21482
0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,444.0,0,10080
0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5834
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0,44056
0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0,38337
0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45877
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0,29753
0.0,0.0,0.0,507.0,0.0,0.0,0.0,0.0,5.0,0.0,0,7125
0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0,30554
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0,11332
0.0,0.0,1.0,13.0,0.0,0.0,498.0,0.0,0.0,0.0,0,26042
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0,17367
3.0,0.0,1.0,303.0,24.0,3.0,176.0,2.0,0.0,0.0,0,14032
0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6930
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0,2663
0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,503.0,0,36266
0.0,0.0,4.0,22.0,63.0,420.0,0.0,1.0,1.0,1.0,0,5749
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4597
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41220
0.0,0.0,1.0,0.0,511.0,0.0,0.0,0.0,0.0,0.0,0,29172
0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16490
0.0,0.0,0.0,16.0,25.0,471.0,0.0,0.0,0.0,0.0,0,1875
0.0,0.0,0.0,0.0,511.0,0.0,1.0,0.0,0.0,0.0,0,25556
0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0,7034
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7782
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,0.0,0,46551
0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0,38964
8.0,0.0,503.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,17844
0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,796
0.0,0.0,1.0,26.0,0.0,474.0,6.0,5.0,0.0,0.0,0,17431
1.0,0.0,0.0,502.0,0.0,2.0,0.0,0.0,3.0,4.0,0,46688
0.0,0.0,0.0,1.0,0.0,3.0,0.0,508.0,0.0,0.0,0,2912
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0,47247
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21539
83.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,424.0,0.0,0,7569
508.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39236
0,1,2,3,4,5,6,7,8,9,batch_number,image_indices
0.0,0.0,0.0,493.0,19.0,0.0,0.0,0.0,0.0,0.0,1,46058
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,1,3170
0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24099
0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,1,37430
0.0,1.0,0.0,509.0,0.0,2.0,0.0,0.0,0.0,0.0,1,7680
186.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20996
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14136
0.0,0.0,370.0,1.0,0.0,0.0,141.0,0.0,0.0,0.0,1,24736
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,1,29362
0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19001
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,1,19114
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25616
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,1,37516
0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,1,42584
480.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,1,38000
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,1,369
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,1,3424
0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,1,48742
1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,493.0,1,13024
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,44296
0.0,0.0,0.0,3.0,0.0,0.0,509.0,0.0,0.0,0.0,1,42186
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,0.0,1,33888
0.0,0.0,356.0,109.0,0.0,39.0,0.0,8.0,0.0,0.0,1,9933
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,1,43112
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511.0,0.0,1,21013
0.0,0.0,0.0,3.0,509.0,0.0,0.0,0.0,0.0,0.0,1,40682
1.0,0.0,3.0,56.0,20.0,417.0,2.0,2.0,0.0,11.0,1,9879
75.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,384.0,48.0,1,19309
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,1,22551
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,36786
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,510.0,1,47238
0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,1,37942
19.0,40.0,0.0,48.0,0.0,0.0,0.0,0.0,9.0,396.0,1,31744
19.0,0.0,6.0,10.0,41.0,18.0,9.0,409.0,0.0,0.0,1,46465
0.0,0.0,1.0,0.0,0.0,3.0,508.0,0.0,0.0,0.0,1,26685
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2639
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,1,12747
0.0,0.0,0.0,482.0,0.0,30.0,0.0,0.0,0.0,0.0,1,11234
1.0,0.0,8.0,32.0,0.0,32.0,433.0,0.0,5.0,1.0,1,37380
0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,1,3724
0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28798
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,1,46852
2.0,0.0,11.0,0.0,5.0,494.0,0.0,0.0,0.0,0.0,1,38021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,1,41373
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,1,3232
0.0,1.0,1.0,0.0,509.0,0.0,0.0,1.0,0.0,0.0,1,18028
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29977
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,1,42611
507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1,4477
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,1,25766
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,0.0,1,2558
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,1,32077
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,1,39621
