0,1,2,3,4,5,6,7,8,9,batch_number,image_indices
8.232071,-2.4231884,-4.2346563,-4.914675,-10.612592,-14.900593,-15.421154,-16.853516,-17.62571,-18.630428,0,84
3.2922268,-1.6238348,-7.0568023,-7.13236,-7.3916883,-8.039189,-11.615953,-12.921467,-16.521393,-17.68182,0,85
5.42159,-8.786416,-9.123231,-10.175455,-10.238973,-10.769244,-11.657858,-13.193783,-13.770351,-20.166689,0,86
-2.8040066,-4.3347583,-4.3511696,-5.138361,-5.4967737,-5.88265,-6.182912,-9.488081,-16.195583,-16.217346,0,87
7.8151836,-2.420844,-3.5883846,-7.692054,-8.4473,-8.834089,-9.528855,-10.365169,-12.342761,-12.834351,0,88
9.104364,-2.8474455,-3.6467144,-3.7531767,-13.136443,-13.3085165,-13.589566,-14.740908,-15.533747,-19.248417,0,89
10.647799,-5.097656,-8.051748,-9.322095,-14.71758,-15.486038,-18.804419,-18.827793,-21.833738,-28.026825,0,90
3.212775,0.23038718,-1.4352686,-2.325454,-2.928938,-6.0943527,-9.809553,-10.032859,-11.737942,-12.6568,0,91
9.083575,-4.2212477,-8.399611,-10.917936,-11.192966,-12.959604,-14.797773,-16.198112,-16.965492,-20.479496,0,92
6.2879615,-3.6230493,-3.6681938,-4.386388,-8.29017,-8.404088,-8.476869,-12.266849,-12.980217,-13.482019,0,93
3.0433617,-0.9863063,-1.1663611,-2.3190632,-3.778314,-4.383178,-8.164665,-9.574463,-10.031425,-12.785437,0,94
3.3452516,-0.12941457,-0.2627387,-3.057747,-3.267517,-6.521924,-6.932659,-9.50792,-9.6576,-11.553629,0,95
7.2846074,-2.9495063,-4.7662477,-5.5958896,-6.2073603,-9.669641,-9.929314,-10.351713,-13.284878,-17.188309,0,96
1.8993757,-0.4532212,-0.52205193,-3.483356,-6.8996696,-8.737782,-11.228272,-11.871502,-12.133745,-13.187798,0,97
12.999219,-2.2342718,-9.033213,-11.87715,-12.592099,-15.850539,-21.05371,-21.662733,-25.990374,-29.658283,0,98
14.961421,-5.5979548,-7.30752,-8.43218,-9.70336,-12.011777,-12.860585,-14.183119,-18.24344,-21.065899,0,99
2.0326958,-1.2328801,-1.2637334,-1.8862709,-1.9651599,-5.1388006,-6.117449,-8.074736,-8.646973,-10.232677,0,100
2.1386762,-1.0983067,-2.9966178,-3.6734996,-4.6784773,-4.7722254,-7.4761724,-7.890291,-10.754576,-11.566748,0,101
10.482673,-6.651759,-6.8498497,-9.70541,-10.186399,-10.393428,-10.8891735,-11.961396,-12.8534775,-18.421938,0,102
6.8407745,-0.09609385,-4.1074514,-4.274809,-4.4972467,-5.9411373,-10.894286,-11.600258,-11.936718,-13.260148,0,103
18.510155,-1.4003292,-8.675293,-13.832653,-18.231724,-18.93936,-19.249445,-19.325235,-20.739489,-24.585915,0,104
16.13825,-0.6276987,-7.5005374,-11.87139,-18.384312,-19.53425,-20.579922,-22.952301,-24.049368,-24.615309,0,105
1.9353501,-2.0707304,-4.405716,-5.3883724,-5.764283,-6.586007,-9.461768,-10.196434,-10.860569,-12.446851,0,106
6.4935827,-1.4299889,-3.0385313,-3.7436538,-6.3452086,-6.609151,-8.588115,-11.306026,-11.786151,-12.278316,0,107
6.313817,-6.5556602,-7.9779553,-8.824016,-9.409197,-10.3493595,-12.126028,-12.200005,-14.709496,-16.632404,0,108
12.592185,-3.3356059,-4.5916624,-8.759513,-12.156586,-15.7109785,-17.954758,-17.994045,-18.834639,-24.801968,0,109
4.9219575,-1.2349396,-2.204753,-3.5577946,-4.0308146,-5.7283463,-9.762724,-13.162678,-15.390816,-20.058918,0,110
8.996338,-9.193268,-9.552368,-10.147556,-11.676349,-12.691666,-14.847119,-18.68789,-21.800253,-22.278202,0,111
2.988948,-0.8091057,-3.332698,-5.382714,-7.4104385,-7.920903,-8.764158,-8.949289,-10.433708,-13.539709,0,112
5.184368,-3.1834507,-3.6951942,-4.4494724,-4.589481,-7.417097,-7.7810783,-8.010374,-9.284803,-13.13702,0,113
7.4903245,2.3130794,-7.860429,-8.4499035,-15.350337,-15.35986,-17.035603,-18.655848,-19.71749,-20.619986,0,114
0.76736563,-4.7169514,-5.1532507,-5.681182,-5.750043,-6.309168,-7.9117227,-8.80977,-9.241931,-9.311812,0,115
8.453848,-3.985862,-5.6902857,-6.3097944,-8.356882,-9.959076,-13.350813,-13.591333,-14.459503,-19.103287,0,116
2.2716873,-3.3799405,-4.4683313,-5.080311,-5.4357457,-6.754602,-9.509781,-9.688288,-10.08735,-14.228842,0,117
1.307549,0.24244991,-1.2037332,-3.0008135,-3.7863963,-4.0100245,-5.7485833,-6.124016,-7.1840916,-7.285017,0,118
7.805051,-2.201756,-3.6690273,-6.347674,-14.54722,-14.601809,-15.267624,-15.390236,-18.405882,-18.471464,0,119
4.8165,-1.0216248,-1.3077247,-2.9349084,-8.7036705,-8.839922,-9.113714,-9.148955,-10.096778,-13.400299,0,120
0.0388019,-1.7734911,-3.2085743,-5.031814,-5.302566,-8.142271,-10.040523,-10.627498,-11.975574,-12.742519,0,121
10.103754,-1.9099908,-12.2043495,-12.954582,-13.051328,-13.103536,-13.626987,-13.842353,-14.041912,-14.523042,0,122
17.439636,-6.960417,-8.939302,-9.890509,-13.627624,-18.017527,-19.588814,-21.324444,-27.988655,-28.797369,0,123
7.3438635,-2.1217468,-2.1751618,-2.1806502,-11.791471,-11.82449,-12.887086,-13.400154,-16.87447,-17.14463,0,124
-0.4655332,-0.66651833,-3.302576,-4.82049,-5.5539656,-5.8175135,-6.88807,-7.299085,-7.9182887,-8.505562,0,125
5.014155,-1.487628,-3.3262982,-4.694461,-7.74668,-8.280752,-9.095939,-9.763146,-11.417727,-14.144672,0,126
3.5207129,-0.2775796,-2.6849692,-3.8670974,-4.216607,-4.5259905,-7.524155,-11.147481,-11.419932,-12.844753,0,127
2.9963799,1.0249041,-5.736177,-7.6001644,-7.622604,-7.763617,-11.224224,-11.535418,-11.562317,-14.021181,0,128
0.79762274,-0.70219946,-3.6534777,-5.609332,-6.2175074,-6.2354,-6.2522297,-8.350281,-10.095809,-11.815492,0,129
3.3396628,0.041891646,-3.3212097,-3.7588704,-4.5062056,-6.136574,-8.888809,-12.536285,-13.390001,-15.147988,0,130
17.371521,-5.373001,-12.5420265,-13.64049,-14.80298,-15.442022,-16.977436,-17.005524,-17.792011,-20.536358,0,131
7.8157425,-1.3475823,-4.545216,-5.8645964,-6.7623844,-8.891321,-9.151471,-9.654,-10.926798,-15.032072,0,132
19.89836,-9.633244,-20.572447,-21.570023,-22.92345,-23.58765,-24.916477,-27.986988,-28.568634,-38.72429,0,133
8.2761135,-2.7065392,-7.9390574,-9.234187,-9.868262,-11.62122,-12.206745,-12.369671,-15.551104,-17.29274,0,134
6.5870347,-5.3517632,-7.610317,-9.626832,-10.941909,-12.237589,-12.501045,-13.119236,-13.312751,-17.423418,0,135
8.153915,-1.6324669,-9.428843,-9.907962,-11.762647,-12.040529,-12.450567,-14.052717,-15.099387,-16.298115,0,136
10.59947,-4.93945,-6.897192,-11.513379,-12.287968,-12.299168,-13.607928,-16.391964,-18.523455,-24.957584,0,137
8.092875,-0.20442511,-1.6588434,-3.5326314,-5.373654,-9.44996,-9.645746,-14.572182,-14.724837,-17.956245,0,138
7.629918,-1.5528107,-2.2366383,-3.3106833,-9.815834,-13.394377,-14.01915,-14.302015,-14.655439,-19.475327,0,139
2.9610157,-0.1866783,-1.0002565,-2.9827046,-3.8111546,-4.485958,-7.1503963,-7.6590395,-7.716791,-8.061868,0,140
9.631926,-2.584279,-7.4190297,-12.786192,-15.289799,-15.716191,-15.78618,-16.0386,-23.268253,-24.497171,0,141
7.274923,-0.5337793,-8.022083,-8.758652,-10.021973,-11.793537,-12.170059,-12.35216,-12.972092,-18.075504,0,142
1.8977509,-1.0784109,-3.484084,-5.447055,-6.4519024,-6.716637,-7.025372,-7.195739,-7.3981934,-8.251429,0,143
6.2668695,-4.3410907,-9.384771,-10.42502,-11.147954,-11.262721,-11.581728,-11.778683,-12.120425,-15.874347,0,144
4.051385,-3.761255,-4.6880097,-6.413663,-6.640894,-6.768589,-7.261987,-9.266035,-11.5933895,-13.671371,0,145
7.400758,-0.6784401,-2.4217863,-2.6947544,-4.7301645,-10.216013,-11.074298,-12.030815,-16.468168,-18.433594,0,146
-1.0669996,-3.8912034,-7.2336226,-7.8346596,-9.959896,-11.289734,-12.23737,-13.479939,-21.272066,-29.388674,0,147
1.0836365,-4.5202227,-4.533676,-9.300461,-11.120908,-11.309666,-11.511726,-11.5309105,-12.933191,-16.925915,0,148
9.021801,-3.9993105,-6.803101,-10.341272,-10.698797,-12.71027,-13.61997,-14.298392,-17.15952,-18.192802,0,149
9.670524,-3.2837377,-9.037642,-9.182905,-9.325766,-11.9984865,-12.3379135,-13.858367,-14.549208,-15.836922,0,150
0.9719814,-4.6356945,-5.5418816,-7.0467324,-7.432102,-8.254011,-9.12162,-9.2887745,-12.782223,-17.50269,0,151
5.538149,-2.5634959,-2.856464,-4.005535,-4.961431,-5.5760393,-6.1299014,-6.518537,-7.972412,-9.197466,0,152
8.849,-8.124899,-8.962019,-10.51048,-10.643568,-14.193829,-17.554678,-19.216572,-22.221584,-23.747623,0,153
9.746349,-5.5279984,-6.1090655,-7.1679945,-7.5736637,-8.302915,-14.097591,-16.65331,-18.224035,-21.105528,0,154
5.219372,-1.4307883,-4.5342927,-5.563045,-6.1993403,-8.654985,-8.82078,-8.91853,-12.130886,-14.810921,0,155
6.2988276,-1.2703192,-3.7411652,-4.457942,-5.8041344,-6.8866787,-11.861008,-14.468157,-16.001623,-19.373892,0,156
12.069962,-5.600544,-10.40755,-11.677135,-14.129317,-14.266502,-14.336595,-15.299535,-15.909753,-17.910835,0,157
3.47876,1.4966347,-3.2451754,-3.2831614,-5.981452,-6.783085,-6.9713583,-12.826956,-13.584414,-15.680751,0,158
10.448246,-5.7046785,-7.259778,-7.8893967,-8.539879,-9.48293,-12.848253,-13.393161,-14.442234,-16.72321,0,159
3.149421,-5.4246707,-6.123975,-6.4908915,-8.682014,-9.64443,-10.350653,-13.733953,-14.726486,-18.761436,0,160
7.902299,-3.7435956,-6.7635503,-7.942797,-11.67989,-12.491581,-13.108528,-13.265135,-13.433329,-16.034824,0,161
-0.7663444,-1.2912906,-2.528724,-5.189392,-5.450012,-6.13974,-6.693454,-7.227688,-8.91267,-12.061195,0,162
5.0334682,0.24162868,-0.43746853,-2.1728642,-5.5883183,-7.8865085,-9.576723,-9.743074,-11.783237,-14.092124,0,163
3.614121,-0.29819858,-6.1283627,-7.337609,-8.451248,-8.902323,-9.145708,-11.180238,-12.127585,-14.390694,0,164
3.0555997,1.620745,-1.9438202,-8.855879,-9.503294,-9.522858,-10.1803055,-12.558078,-14.080416,-14.330221,0,165
7.081134,-2.967658,-4.296603,-6.5740643,-7.91811,-7.9523206,-8.26915,-8.270032,-11.486619,-12.996212,0,166
2.170468,0.54481494,-0.071192265,-1.2700727,-2.7289736,-3.1794462,-6.8847084,-6.912673,-9.497839,-10.598341,0,167
1.4674659,-3.328608,-5.3008595,-6.516863,-6.971385,-8.170742,-10.617846,-10.947041,-12.026001,-13.344946,0,168
4.4761615,0.27043656,-2.5998254,-5.181143,-8.073885,-8.30224,-8.914927,-10.228078,-15.075056,-17.595749,0,169
7.956212,-6.746805,-8.636983,-11.361295,-12.16464,-12.728949,-14.459789,-14.712718,-19.088146,-20.964521,0,170
4.082314,-2.2854211,-4.3481956,-6.1510735,-6.6521387,-7.837328,-10.806232,-10.873932,-11.80245,-14.576819,0,171
1.393258,-1.6882758,-2.177061,-2.687592,-3.8308473,-3.9209886,-4.6153173,-6.1966467,-7.3271713,-9.958558,0,172
2.8718598,-2.3883119,-5.475716,-5.8168745,-7.0152073,-10.137554,-10.544467,-12.399675,-13.49622,-14.590519,0,173
8.946908,-4.7113237,-6.2917004,-8.485926,-10.336905,-12.4244,-12.837651,-14.57409,-15.611946,-17.261623,0,174
13.152552,-9.932484,-10.193878,-10.356042,-10.54395,-12.143526,-12.239309,-15.504742,-16.644684,-18.652008,0,175
6.8543563,-0.7824503,-4.951153,-6.2842016,-9.788404,-10.140152,-11.7292795,-14.122976,-14.437611,-16.088297,0,176
3.7117493,-1.3847551,-3.231098,-3.9075136,-4.0410614,-5.678162,-6.512575,-7.1890965,-10.306004,-11.494322,0,177
2.1669228,0.6635422,-1.3080213,-1.8919044,-3.9306107,-4.290593,-7.1904955,-8.092709,-10.146192,-10.207786,0,178
15.297636,-8.429592,-9.459656,-10.244033,-12.892405,-14.654301,-14.863435,-22.702324,-24.128626,-26.736778,0,179
8.59267,-7.2289615,-9.447604,-9.54918,-9.603327,-13.070079,-13.348593,-14.60004,-19.200493,-19.98254,0,180
11.454571,-1.6837561,-7.224885,-7.3735676,-12.475533,-16.039783,-16.180183,-18.9838,-23.326439,-24.973011,0,181
6.348041,-5.6814203,-6.04445,-6.1380925,-6.7262983,-7.186039,-8.707898,-9.68211,-14.453365,-19.07904,0,182
1.7332144,-0.43301448,-1.1643574,-2.0721178,-3.3580341,-4.0336547,-4.4229145,-4.8798757,-6.020536,-9.698998,0,183
0.6961163,-1.0229715,-2.8249297,-4.144664,-5.744467,-6.6520405,-7.2963095,-9.503193,-13.677425,-16.01796,0,184
10.991219,-5.9268374,-6.3458157,-6.8916974,-7.157075,-8.187212,-9.583798,-10.7372265,-13.71498,-16.556293,0,185
2.119348,-1.1312492,-1.2128246,-2.5150943,-2.6044335,-5.8868933,-6.173687,-6.4060044,-8.606472,-9.225935,0,186
2.621172,-0.1408042,-1.2178702,-1.7574102,-4.5716696,-4.7340393,-6.6332345,-7.206828,-8.44808,-8.847322,0,187
-2.4531465,-2.647963,-7.2858453,-7.8878765,-9.717091,-10.385815,-17.250473,-17.848747,-18.177605,-25.979057,0,188
6.7304945,6.24232,-9.999625,-11.071024,-11.109779,-12.4984,-12.604397,-17.243977,-17.751057,-20.97326,0,189
5.9775057,-1.9651757,-5.9274693,-6.402341,-9.473676,-11.163071,-11.184559,-13.0033,-13.134058,-18.132988,0,190
5.7986183,-5.4855328,-5.679844,-5.8854923,-6.2320023,-7.27867,-8.529947,-10.074703,-10.487774,-13.417715,0,191
7.6492176,-4.5172377,-6.8285713,-7.341037,-8.096793,-11.526944,-13.33684,-13.7192545,-16.084663,-19.362247,0,192
11.266422,-5.3028584,-11.092344,-11.491806,-12.153307,-12.643151,-12.817175,-12.911228,-13.194534,-13.714451,0,193
11.682368,-3.6308463,-4.9808264,-5.2055163,-8.100772,-8.169516,-9.11456,-9.3951645,-17.769766,-18.949324,0,194
1.9309607,-1.0278077,-1.2113979,-2.0058467,-2.8728719,-4.2344885,-7.6389937,-9.543159,-11.611261,-11.912636,0,195
9.154099,-9.221121,-9.237629,-9.467178,-9.654157,-9.672389,-12.640694,-16.379488,-17.041508,-20.262804,0,196
6.0656805,-7.175784,-8.131487,-8.201409,-11.626848,-11.814276,-13.599274,-15.087044,-15.404535,-17.147547,0,197
15.930027,-3.09249,-5.4509535,-5.539785,-12.61167,-13.774803,-14.726205,-18.938223,-27.789474,-27.93954,0,198
5.3309503,-2.9030561,-3.9378495,-4.922721,-6.207241,-6.2426515,-6.3213663,-7.398011,-8.1583805,-8.853346,0,199
3.705119,-0.23888925,-2.330645,-7.196094,-7.999888,-9.927578,-10.966507,-12.490826,-15.937838,-17.5697,0,200
3.5563626,-1.6445937,-5.8022513,-7.0245275,-10.630882,-12.345214,-12.906606,-13.254656,-16.378498,-17.597738,0,201
10.296972,-1.9711969,-6.447889,-9.578206,-10.811966,-11.291247,-11.809002,-11.834873,-14.545214,-17.573505,0,202
7.336614,-2.7307146,-3.2088528,-9.01061,-9.69693,-11.207608,-12.452419,-14.921993,-16.13628,-20.218277,0,203
9.885272,-2.5344083,-7.8504477,-9.421051,-9.455049,-10.313871,-10.610449,-12.107685,-12.213839,-15.367549,0,204
4.9915013,1.102287,-5.067216,-5.4920077,-8.973297,-9.124081,-10.429523,-11.9744005,-12.513435,-13.426796,0,205
6.240546,-3.809925,-4.7687025,-7.9241285,-9.737398,-9.860255,-13.225908,-13.456712,-15.790353,-16.473524,0,206
8.788099,-3.2693563,-6.3413143,-7.607792,-8.775695,-11.005333,-12.03461,-12.580577,-16.164917,-21.147297,0,207
14.134153,-1.9697685,-4.6795855,-9.608292,-10.901574,-15.231004,-17.292461,-19.693214,-20.55013,-20.922626,0,208
7.609536,-3.5916789,-5.261216,-5.503627,-11.165357,-11.706438,-12.578359,-13.1228,-13.171711,-17.519157,0,209
3.9658544,0.25254768,0.06618773,-1.5979483,-3.8972912,-4.7812705,-8.501793,-11.138256,-15.153402,-15.338963,0,210
